"tanggal","waktu","lat","lon","kdlm.KM","mag.SR","typemag","smaj","smin","az","rms","cphase","region"
"7/30/2018","00:56:40 UTC",-8.83,116.33,13,3.1,"MLv",2.043,0.462,180,0.493,9,"Sumbawa Region, Indonesia"
"7/30/2018","01:57:43 UTC",-8.43,116.55,10,3.7,"MLv",4.722,0.447,130,0.927,20,"Sumbawa Region, Indonesia"
"7/30/2018","02:12:53 UTC",-8.46,116.52,10,2.7,"MLv",1.343,0.419,180,0.349,9,"Sumbawa Region, Indonesia"
"7/30/2018","02:18:18 UTC",-8.77,116.41,13,3,"MLv",2.254,0.466,182,0.529,11,"Sumbawa Region, Indonesia"
"7/30/2018","02:26:08 UTC",-8.84,116.26,13,3,"MLv",2.057,0.45,216,0.308,9,"Sumbawa Region, Indonesia"
"7/30/2018","02:33:35 UTC",-8.91,116.45,21,3.1,"MLv",1.886,0.461,194,0.416,9,"Sumbawa Region, Indonesia"
"7/30/2018","02:41:16 UTC",-9.01,116.35,19,2.8,"MLv",1.459,0.589,224,0.735,6,"Sumbawa Region, Indonesia"
"7/30/2018","02:55:59 UTC",-8.82,116.27,13,2.8,"MLv",1.49,0.435,188,0.33,9,"Sumbawa Region, Indonesia"
"7/30/2018","03:57:35 UTC",-8.77,116.45,21,2.9,"MLv",1.865,0.433,207,0.77,10,"Sumbawa Region, Indonesia"
"7/30/2018","05:16:45 UTC",-8.68,116.43,10,3.2,"MLv",2.264,0.419,177,0.414,10,"Sumbawa Region, Indonesia"
"7/30/2018","05:42:06 UTC",-8.79,116.29,10,2.9,"MLv",2.02,0.414,212,0.271,10,"Sumbawa Region, Indonesia"
"7/30/2018","05:48:24 UTC",-8.62,116.07,55,2.7,"MLv",1.694,0.203,160,0.841,12,"Sumbawa Region, Indonesia"
"7/30/2018","06:06:40 UTC",-8.83,116.27,10,2.7,"MLv",1.993,0.445,198,0.511,9,"Sumbawa Region, Indonesia"
"7/30/2018","06:06:43 UTC",-22.89,-174.98,70,5.1,"mb",85.539,6.054,125,0.56,25,"Tonga Islands Region"
"7/30/2018","06:14:28 UTC",-8.73,116.32,16,2.8,"MLv",1.983,0.381,172,0.429,10,"Sumbawa Region, Indonesia"
"7/30/2018","06:21:43 UTC",-8.4,115.49,10,2.5,"MLv",1.327,0.393,134,0.461,6,"Bali Region, Indonesia"
"7/30/2018","06:35:28 UTC",-8.76,116.41,19,2.9,"MLv",2.252,0.462,181,0.271,9,"Sumbawa Region, Indonesia"
"7/30/2018","06:51:27 UTC",-8.43,116.49,10,2.4,"MLv",1.329,0.394,196,0.347,6,"Sumbawa Region, Indonesia"
"7/30/2018","06:53:50 UTC",-8.63,116.38,10,2.6,"MLv",1.915,0.352,166,0.444,9,"Sumbawa Region, Indonesia"
"7/30/2018","06:56:11 UTC",-8.74,116.3,10,2.9,"MLv",3.178,0.38,167,0.36,17,"Sumbawa Region, Indonesia"
"7/30/2018","07:23:37 UTC",-8.35,116.58,19,2.5,"MLv",3.056,0.487,174,0.801,9,"Sumbawa Region, Indonesia"
"7/30/2018","07:37:22 UTC",-7.94,128.28,12,4.6,"MLv",6.573,2.988,185,0.726,13,"Banda Sea"
"7/30/2018","07:39:44 UTC",-8.89,116.3,12,2.7,"MLv",2.028,0.507,193,0.184,11,"Sumbawa Region, Indonesia"
"7/30/2018","07:46:47 UTC",-9.92,150.78,22,5.5,"Mw(mB)",96.712,3.61,78,0.887,110,"Eastern New Guinea Reg., P.N.G."
"7/30/2018","07:49:02 UTC",-8.7,116.33,10,2.6,"MLv",1.972,0.357,176,0.476,10,"Sumbawa Region, Indonesia"
"7/30/2018","07:58:09 UTC",-8.52,116.49,10,2.7,"MLv",1.801,0.404,161,0.382,9,"Sumbawa Region, Indonesia"
"7/30/2018","07:59:25 UTC",-8.75,116.18,36,2.7,"MLv",2.118,0.334,181,0.287,8,"Sumbawa Region, Indonesia"
"7/30/2018","08:29:02 UTC",-8.67,116.33,10,2.7,"MLv",1.963,0.345,173,0.426,12,"Sumbawa Region, Indonesia"
"7/30/2018","08:36:39 UTC",-0.34,122.96,14,2.9,"MLv",3.136,0.72,145,0.212,14,"Minahassa Peninsula, Sulawesi"
"7/30/2018","08:46:50 UTC",-8.19,116.43,10,2.8,"MLv",1.891,0.401,185,0.67,12,"Sumbawa Region, Indonesia"
"7/30/2018","09:14:17 UTC",-0.39,128.18,168,3.6,"MLv",3.035,0.728,236,0.106,6,"Halmahera, Indonesia"
"7/30/2018","10:02:27 UTC",-8.5,116.53,13,3.2,"MLv",2.353,0.419,163,0.66,14,"Sumbawa Region, Indonesia"
"7/30/2018","10:17:21 UTC",-8.78,116.32,10,2.6,"MLv",2.019,0.418,183,0.572,9,"Sumbawa Region, Indonesia"
"7/30/2018","10:26:48 UTC",0.79,122.35,46,2.5,"MLv",4.602,0.193,91,0.53,12,"Minahassa Peninsula, Sulawesi"
"7/30/2018","10:35:05 UTC",-3.16,140.9,10,3.5,"MLv",5.401,0.675,285,0.378,5,"Irian Jaya, Indonesia"
"7/30/2018","10:43:19 UTC",-0.05,125.6,33,3.4,"MLv",3.394,1.495,196,0.89,9,"Southern Molucca Sea"
"7/30/2018","10:51:33 UTC",-1.82,129.02,16,3.7,"MLv",3.423,1.523,105,0.786,10,"Halmahera, Indonesia"
"7/30/2018","10:55:48 UTC",-8.64,116.45,22,2.6,"MLv",1.848,0.409,165,0.287,9,"Sumbawa Region, Indonesia"
"7/30/2018","11:19:47 UTC",-0.15,120.16,52,2.2,"MLv",2.481,0.552,269,0.232,4,"Minahassa Peninsula, Sulawesi"
"7/30/2018","12:15:57 UTC",-11.13,115.99,11,3.9,"MLv",3.473,2.534,284,0.885,11,"South of Bali, Indonesia"
"7/30/2018","12:19:47 UTC",-8.37,116.41,17,3,"MLv",2.233,0.313,171,0.462,13,"Sumbawa Region, Indonesia"
"7/30/2018","13:03:02 UTC",-8.87,116.13,10,2.5,"MLv",1.629,0.446,193,0.432,9,"Sumbawa Region, Indonesia"
"7/30/2018","13:04:40 UTC",-9,116.25,10,2.7,"MLv",2.029,0.595,204,0.726,11,"Sumbawa Region, Indonesia"
"7/30/2018","13:13:05 UTC",-8.31,116.35,17,3.2,"MLv",3.279,0.277,172,0.626,14,"Sumbawa Region, Indonesia"
"7/30/2018","13:18:08 UTC",-12.46,120.74,10,3.9,"MLv",4.642,3.103,268,0.881,12,"South of Sumba, Indonesia"
"7/30/2018","13:34:25 UTC",0.56,98.3,10,4.8,"Mw",76.993,0.484,88,0.955,56,"Northern Sumatra, Indonesia"
"7/30/2018","13:40:26 UTC",-8.8,116.29,10,2.3,"MLv",1.469,0.422,212,0.275,8,"Sumbawa Region, Indonesia"
"7/30/2018","13:42:37 UTC",-8.91,116.34,15,2.7,"MLv",1.988,0.545,195,0.19,11,"Sumbawa Region, Indonesia"
"7/30/2018","14:03:11 UTC",-8.51,116.46,10,2.6,"MLv",1.343,0.368,175,0.776,9,"Sumbawa Region, Indonesia"
"7/30/2018","14:03:34 UTC",-1.07,127.29,10,4.3,"MLv",10.748,0.475,53,0.916,29,"Halmahera, Indonesia"
"7/30/2018","14:07:15 UTC",-8.04,116.4,10,3.5,"MLv",4.597,0.482,125,0.572,19,"Sumbawa Region, Indonesia"
"7/30/2018","14:12:15 UTC",-1.05,127.31,16,3.7,"MLv",5.576,0.454,56,0.889,20,"Halmahera, Indonesia"
"7/30/2018","14:19:26 UTC",-8.97,119.3,94,3,"MLv",3.047,0.672,103,0.618,13,"Flores Region, Indonesia"
"7/30/2018","14:45:43 UTC",-8.84,116.28,10,2.7,"MLv",2.038,0.458,189,0.339,10,"Sumbawa Region, Indonesia"
"7/30/2018","15:06:41 UTC",-8.73,116.39,12,2.6,"MLv",1.913,0.422,178,0.375,10,"Sumbawa Region, Indonesia"
"7/30/2018","15:13:41 UTC",-8.22,116.4,10,3.4,"MLv",5.26,0.36,142,0.669,16,"Sumbawa Region, Indonesia"
"7/30/2018","15:17:24 UTC",-8.72,116.35,10,2.5,"MLv",1.418,0.389,178,0.265,7,"Sumbawa Region, Indonesia"
"7/30/2018","15:35:17 UTC",-8.91,116.44,19,2.8,"MLv",2.309,0.466,194,0.539,12,"Sumbawa Region, Indonesia"
"7/30/2018","15:46:45 UTC",0.3,123.49,217,2.6,"MLv",3.593,0.562,109,0.452,15,"Minahassa Peninsula, Sulawesi"
"7/30/2018","16:05:18 UTC",-9.37,116.95,65,2.6,"MLv",2.907,0.628,191,0.349,15,"Sumbawa Region, Indonesia"
"7/30/2018","16:20:52 UTC",-8.43,116.64,10,3,"MLv",1.651,0.386,169,0.437,12,"Sumbawa Region, Indonesia"
"7/30/2018","16:22:59 UTC",-8.72,116.48,22,2.6,"MLv",1.825,0.398,177,0.549,11,"Sumbawa Region, Indonesia"
"7/30/2018","16:27:09 UTC",-8.85,116.34,15,2.8,"MLv",2.064,0.49,189,0.278,11,"Sumbawa Region, Indonesia"
"7/30/2018","16:30:57 UTC",-8.51,116.53,10,2,"MLv",1.276,0.42,183,0.474,5,"Sumbawa Region, Indonesia"
"7/30/2018","16:38:24 UTC",-8.98,125.81,13,3.9,"MLv",9.068,0.945,80,1.106,16,"Timor Region"
"7/30/2018","16:49:32 UTC",-8.32,116.56,10,2.2,"MLv",1.353,0.471,223,0.298,4,"Sumbawa Region, Indonesia"
"7/30/2018","16:51:06 UTC",-8.54,116.39,11,2.6,"MLv",2.255,0.311,170,0.257,10,"Sumbawa Region, Indonesia"
"7/30/2018","16:59:26 UTC",-8.33,116.48,10,3.7,"MLv",5.91,0.39,138,0.851,18,"Sumbawa Region, Indonesia"
"7/30/2018","17:10:55 UTC",-8.3,116.66,10,3.4,"MLv",4.815,0.494,143,0.658,14,"Sumbawa Region, Indonesia"
"7/30/2018","18:03:23 UTC",-8.65,116.28,20,2.9,"MLv",2.112,0.292,176,0.286,10,"Sumbawa Region, Indonesia"
"7/30/2018","18:12:59 UTC",-8.24,116.5,11,3,"MLv",2.332,0.437,182,0.376,10,"Sumbawa Region, Indonesia"
"7/30/2018","18:32:14 UTC",-8.58,116.6,11,2.7,"MLv",2.246,0.323,172,0.317,8,"Sumbawa Region, Indonesia"
"7/30/2018","18:37:00 UTC",-9.15,116.1,30,2.6,"MLv",2.043,0.728,210,0.193,7,"Sumbawa Region, Indonesia"
"7/30/2018","18:43:07 UTC",-8.63,116.55,30,1.9,"MLv",1.223,0.34,187,0.198,6,"Sumbawa Region, Indonesia"
"7/30/2018","19:07:54 UTC",-8.63,116.24,22,2.4,"MLv",1.53,0.254,199,0.534,8,"Sumbawa Region, Indonesia"
"7/30/2018","19:09:14 UTC",-8.25,114.27,188,4.1,"MLv",7.139,0.091,94,0.646,26,"Bali Region, Indonesia"
"7/30/2018","19:12:21 UTC",-8.59,116.32,16,2.7,"MLv",1.976,0.275,190,0.341,10,"Sumbawa Region, Indonesia"
"7/30/2018","19:38:28 UTC",-8.78,116.27,11,2.2,"MLv",1.486,0.401,212,0.134,8,"Sumbawa Region, Indonesia"
"7/30/2018","19:40:13 UTC",-8.46,107.39,24,2.4,"MLv",1.243,1.026,290,0.19,6,"Java, Indonesia"
"7/30/2018","19:40:55 UTC",1.85,127.23,88,2.8,"MLv",2.376,0.556,106,0.082,6,"Halmahera, Indonesia"
"7/30/2018","19:41:30 UTC",-8.7,116.33,17,2.1,"MLv",1.433,0.359,224,0.168,6,"Sumbawa Region, Indonesia"
"7/30/2018","19:44:51 UTC",-23.97,179.97,582,5.1,"mb",73.259,23.966,248,0.421,37,"South of Fiji Islands"
"7/30/2018","19:59:34 UTC",-8.85,116.4,23,2.5,"MLv",2.25,0.493,189,0.148,9,"Sumbawa Region, Indonesia"
"7/30/2018","20:04:58 UTC",-8.76,116.33,15,2.5,"MLv",2.024,0.408,193,0.119,8,"Sumbawa Region, Indonesia"
"7/30/2018","20:06:55 UTC",-8.77,116.33,20,2.3,"MLv",1.428,0.419,234,0.138,6,"Sumbawa Region, Indonesia"
"7/30/2018","20:10:46 UTC",-8.68,116.37,10,3.1,"MLv",2.203,0.372,173,0.347,12,"Sumbawa Region, Indonesia"
"7/30/2018","20:25:10 UTC",-0.88,127.01,10,3.7,"MLv",2.788,0.542,246,0.5,4,"Halmahera, Indonesia"
"7/30/2018","20:25:50 UTC",-2.64,122.38,750,3.9,"MLv",4.056,3.129,329,0.191,4,"Sulawesi, Indonesia"
"7/30/2018","20:28:26 UTC",-8.36,119.6,165,3.1,"MLv",3.473,1.287,192,0.339,6,"Flores Region, Indonesia"
"7/30/2018","20:31:16 UTC",-8.52,116.49,10,2.2,"MLv",1.305,0.406,180,0.323,5,"Sumbawa Region, Indonesia"
"7/30/2018","20:44:24 UTC",47.8,153.26,44,5.2,"mb",84.008,46.553,335,0.591,6,"Kuril Islands"
"7/30/2018","20:49:11 UTC",-8.57,116.48,10,1.9,"MLv",1.308,0.407,178,1.56,5,"Sumbawa Region, Indonesia"
"7/30/2018","21:01:57 UTC",-10.03,124.26,39,2,"MLv",1.112,0.274,221,0,4,"Timor Region"
"7/30/2018","21:10:59 UTC",-8.85,123.32,10,3.8,"MLv",3.421,0.651,74,1.401,10,"Flores Region, Indonesia"
"7/30/2018","21:20:08 UTC",-0.06,123.69,148,3.5,"MLv",3.126,0.692,180,0.317,8,"Minahassa Peninsula, Sulawesi"
"7/30/2018","21:27:09 UTC",-8.79,116.27,10,2.2,"MLv",1.488,0.403,243,0.056,4,"Sumbawa Region, Indonesia"
"7/30/2018","21:30:45 UTC",-8.33,116.59,10,2.5,"MLv",1.389,0.494,193,0.131,6,"Sumbawa Region, Indonesia"
"7/30/2018","21:37:54 UTC",20.68,121.52,59,4.6,"mb",29.532,2.163,156,0.555,9,"Philippine Islands Region"
"7/30/2018","21:44:25 UTC",0.17,96.66,50,5.1,"mb",7.85,1.227,217,0.767,23,"Off West Coast of Northern Sumatra"
"7/30/2018","21:57:25 UTC",-8.84,116.26,12,2.2,"MLv",1.28,0.447,225,0,4,"Sumbawa Region, Indonesia"
"7/30/2018","22:02:17 UTC",-8.44,116.4,11,3.2,"MLv",2.228,0.306,180,0.608,6,"Sumbawa Region, Indonesia"
"7/30/2018","22:43:03 UTC",-8.25,116.56,13,3.4,"MLv",2.392,0.49,199,0.426,6,"Sumbawa Region, Indonesia"
"7/30/2018","23:04:22 UTC",-8.94,116,10,2.7,"MLv",1.777,0.519,207,1.415,6,"Sumbawa Region, Indonesia"
"7/30/2018","23:18:31 UTC",-8.74,116.43,23,2.4,"MLv",1.372,0.444,179,0.218,7,"Sumbawa Region, Indonesia"
"7/30/2018","23:27:06 UTC",-8.8,116.49,16,3.1,"MLv",1.447,0.397,208,0.664,8,"Sumbawa Region, Indonesia"
"7/31/2018","00:43:34 UTC",-8.95,116.17,11,2.8,"MLv",1.591,0.528,200,0.81,8,"Sumbawa Region, Indonesia"
"7/31/2018","01:25:46 UTC",2.91,125.44,191,4.6,"mb",7.286,1.641,120,0.882,19,"Talaud Islands, Indonesia"
"7/31/2018","01:34:33 UTC",0.6,126.19,10,4,"MLv",8.514,1.188,114,0.887,17,"Northern Molucca Sea"
"7/31/2018","02:27:56 UTC",-1.37,100.3,38,4,"MLv",3.983,0.477,119,0.619,10,"Southern Sumatra, Indonesia"
"7/31/2018","03:00:15 UTC",-8.45,116.42,10,2.1,"MLv",1.394,0.322,179,0.315,5,"Sumbawa Region, Indonesia"
"7/31/2018","03:06:34 UTC",-8.35,116.64,19,2.8,"MLv",2.449,0.452,190,0.947,8,"Sumbawa Region, Indonesia"
"7/31/2018","03:34:40 UTC",-8.29,116.5,10,2.8,"MLv",2.327,0.418,178,0.521,9,"Sumbawa Region, Indonesia"
"7/31/2018","03:56:48 UTC",-8.62,116.41,15,2.4,"MLv",1.369,0.365,163,0.248,7,"Sumbawa Region, Indonesia"
"7/31/2018","04:05:51 UTC",-9.66,112.71,10,3.6,"MLv",3.562,1.849,238,0.579,7,"South of Java, Indonesia"
"7/31/2018","04:08:51 UTC",0.65,122.21,86,1.8,"MLv",2.328,0.315,157,0.205,8,"Minahassa Peninsula, Sulawesi"
"7/31/2018","04:18:01 UTC",-8.3,116.59,10,3.3,"MLv",5.217,0.502,124,0.372,12,"Sumbawa Region, Indonesia"
"7/31/2018","04:28:10 UTC",-8.83,115.07,21,2.7,"MLv",2.677,0.208,201,0.44,11,"Bali Region, Indonesia"
"7/31/2018","04:56:47 UTC",-8.09,117.3,16,2.9,"MLv",3.139,0.769,197,0.155,9,"Sumbawa Region, Indonesia"
"7/31/2018","05:12:12 UTC",-9.66,112.76,10,3.8,"MLv",5.506,1.817,215,0.654,11,"South of Java, Indonesia"
"7/31/2018","05:34:14 UTC",-9.7,112.69,10,4.2,"MLv",6.977,1.891,182,0.497,16,"South of Java, Indonesia"
"7/31/2018","05:51:50 UTC",-8.28,116.46,13,3.2,"MLv",4.494,0.391,178,0.429,11,"Sumbawa Region, Indonesia"
"7/31/2018","05:59:07 UTC",-8.82,116.28,10,2.7,"MLv",2.128,0.43,189,0.448,8,"Sumbawa Region, Indonesia"
"7/31/2018","06:10:08 UTC",-8.54,116.57,17,2.8,"MLv",2.397,0.364,175,0.396,7,"Sumbawa Region, Indonesia"
"7/31/2018","06:16:20 UTC",-8.5,116.43,14,3.1,"MLv",2.257,0.344,162,0.858,8,"Sumbawa Region, Indonesia"
"7/31/2018","06:30:46 UTC",-8.8,116.44,21,2.4,"MLv",1.316,0.436,226,0.121,5,"Sumbawa Region, Indonesia"
"7/31/2018","07:13:51 UTC",-8.7,116.34,10,2.3,"MLv",1.423,0.372,204,0.265,6,"Sumbawa Region, Indonesia"
"7/31/2018","07:35:02 UTC",-9.36,112.82,10,3.5,"MLv",3.369,1.587,225,0.517,13,"South of Java, Indonesia"
"7/31/2018","07:46:48 UTC",-8.93,116.34,16,2.4,"MLv",1.425,0.561,249,0.235,5,"Sumbawa Region, Indonesia"
"7/31/2018","07:51:54 UTC",-8.72,116.43,22,2.9,"MLv",1.876,0.442,171,0.29,9,"Sumbawa Region, Indonesia"
"7/31/2018","07:54:53 UTC",-8.83,116.27,10,2.9,"MLv",1.49,0.443,188,0.444,9,"Sumbawa Region, Indonesia"
"7/31/2018","08:06:08 UTC",-8.78,116.82,10,1.9,"MLv",0.943,0.073,204,0.109,4,"Sumbawa Region, Indonesia"
"7/31/2018","08:26:38 UTC",-6.51,104.75,10,4.2,"MLv",4.045,1.012,128,0.832,15,"Sunda Strait, Indonesia"
"7/31/2018","08:42:19 UTC",37.18,141.15,10,5.5,"mb",84.125,15.007,137,0.665,62,"Near East Coast of Honshu, Japan"
"7/31/2018","08:46:42 UTC",-8.79,116.33,12,2.5,"MLv",2.296,0.431,204,0.429,8,"Sumbawa Region, Indonesia"
"7/31/2018","09:03:18 UTC",-8.8,116.32,10,2.4,"MLv",1.442,0.435,212,0.408,7,"Sumbawa Region, Indonesia"
"7/31/2018","09:13:29 UTC",-7.88,106.59,10,3.7,"MLv",3.9,0.78,119,0.803,15,"Java, Indonesia"
"7/31/2018","09:16:48 UTC",-9.75,116.66,10,2.8,"MLv",2.193,1.033,257,0.216,7,"Sumbawa Region, Indonesia"
"7/31/2018","09:24:42 UTC",-8.63,116.37,10,2.6,"MLv",1.405,0.343,166,0.365,7,"Sumbawa Region, Indonesia"
"7/31/2018","09:30:14 UTC",-8.68,116.37,12,2.1,"MLv",1.4,0.373,217,0.228,6,"Sumbawa Region, Indonesia"
"7/31/2018","09:52:12 UTC",-8.76,116.17,14,2.4,"MLv",1.586,0.345,213,0.11,5,"Sumbawa Region, Indonesia"
"7/31/2018","10:13:59 UTC",-8.39,116.36,10,2.4,"MLv",1.465,0.265,182,0.267,5,"Sumbawa Region, Indonesia"
"7/31/2018","10:28:36 UTC",-8.7,116.36,14,2.3,"MLv",1.402,0.385,203,0.083,6,"Sumbawa Region, Indonesia"
"7/31/2018","10:33:17 UTC",-8.7,116.43,21,2.6,"MLv",1.334,0.434,175,0.188,7,"Sumbawa Region, Indonesia"
"7/31/2018","10:51:52 UTC",-8.76,116.48,22,3,"MLv",1.827,0.395,181,0.445,9,"Sumbawa Region, Indonesia"
"7/31/2018","11:20:30 UTC",-8.76,116.43,15,2.7,"MLv",1.884,0.452,206,0.33,8,"Sumbawa Region, Indonesia"
"7/31/2018","12:31:23 UTC",-9.83,112.76,10,4,"MLv",7.024,1.928,175,0.8,12,"South of Java, Indonesia"
"7/31/2018","12:40:27 UTC",-9,116.72,28,2.5,"MLv",2.468,0.301,207,0.309,7,"Sumbawa Region, Indonesia"
"7/31/2018","12:40:32 UTC",0.9,98.48,18,4.4,"MLv",7.275,0.732,52,0.809,20,"Northern Sumatra, Indonesia"
"7/31/2018","12:42:12 UTC",-8.66,116.37,10,2.6,"MLv",2.038,0.356,170,0.39,8,"Sumbawa Region, Indonesia"
"7/31/2018","12:52:56 UTC",-9.1,116.72,28,2.7,"MLv",2.498,0.397,215,0.805,8,"Sumbawa Region, Indonesia"
"7/31/2018","13:00:31 UTC",-8.75,116.42,26,1.9,"MLv",1.34,0.454,221,0.109,6,"Sumbawa Region, Indonesia"
"7/31/2018","13:03:08 UTC",-8.86,116.36,10,2.2,"MLv",1.4,0.505,215,1.217,6,"Sumbawa Region, Indonesia"
"7/31/2018","13:05:09 UTC",-8.94,116.78,36,2,"MLv",0.992,0.227,224,0.147,6,"Sumbawa Region, Indonesia"
"7/31/2018","13:05:38 UTC",-9.01,116.17,12,2.3,"MLv",1.595,0.588,230,0.209,5,"Sumbawa Region, Indonesia"
"7/31/2018","13:06:22 UTC",-8.84,116.38,14,2.2,"MLv",1.381,0.502,213,0.08,6,"Sumbawa Region, Indonesia"
"7/31/2018","13:36:30 UTC",-8.84,116.3,13,2.3,"MLv",1.456,0.468,215,0.142,6,"Sumbawa Region, Indonesia"
"7/31/2018","13:55:14 UTC",-8.86,116.23,10,2.4,"MLv",1.533,0.459,192,0.43,8,"Sumbawa Region, Indonesia"
"7/31/2018","13:57:35 UTC",-8.79,116.29,12,2.3,"MLv",1.465,0.414,211,0.169,6,"Sumbawa Region, Indonesia"
"7/31/2018","14:06:02 UTC",-8.85,116.39,16,2.2,"MLv",1.369,0.499,237,0.08,6,"Sumbawa Region, Indonesia"
"7/31/2018","14:27:05 UTC",-8.76,116.33,16,2.3,"MLv",1.433,0.411,209,0.269,7,"Sumbawa Region, Indonesia"
"7/31/2018","14:34:22 UTC",-8.56,116.49,10,2.1,"MLv",1.299,0.414,172,0.047,6,"Sumbawa Region, Indonesia"
"7/31/2018","14:37:16 UTC",-8.76,116.42,22,2.2,"MLv",1.343,0.458,180,0.045,6,"Sumbawa Region, Indonesia"
"7/31/2018","14:43:14 UTC",-8.7,118.47,116,2.3,"MLv",2.362,0.253,297,0.33,7,"Sumbawa Region, Indonesia"
"7/31/2018","14:48:18 UTC",-8.86,116.36,15,2.1,"MLv",1.373,0.511,228,0.131,5,"Sumbawa Region, Indonesia"
"7/31/2018","15:05:19 UTC",0.36,125.86,10,3.2,"MLv",5.137,1.324,202,0.609,8,"Northern Molucca Sea"
"7/31/2018","15:20:10 UTC",-9.07,116.27,10,2.5,"MLv",1.115,0.668,229,0.707,5,"Sumbawa Region, Indonesia"
"7/31/2018","15:38:43 UTC",-9.32,117.17,49,2.1,"MLv",1.387,0.646,259,0.346,6,"Sumbawa Region, Indonesia"
"7/31/2018","15:47:03 UTC",-9.41,115.75,81,2.7,"MLv",1.831,0.901,241,0.452,7,"South of Bali, Indonesia"
"7/31/2018","15:59:19 UTC",-8.84,116.38,32,2,"MLv",1.38,0.506,237,0.105,5,"Sumbawa Region, Indonesia"
"7/31/2018","16:07:24 UTC",-8.74,116.29,11,2.1,"MLv",1.469,0.374,208,0.25,6,"Sumbawa Region, Indonesia"
"7/31/2018","16:27:05 UTC",-7.36,111.64,10,3.1,"MLv",2.725,0.394,110,0.651,13,"Java, Indonesia"
"7/31/2018","17:09:42 UTC",-9.68,119.06,10,2.9,"MLv",3.179,1.519,349,0.425,4,"Sumba Region, Indonesia"
"7/31/2018","17:16:31 UTC",-8.35,107.89,10,3.4,"MLv",3.883,0.786,140,1.053,10,"Java, Indonesia"
"7/31/2018","17:20:43 UTC",-7.35,118.48,22,2.9,"MLv",3.316,1.159,162,0.444,8,"Flores Sea"
"7/31/2018","17:32:34 UTC",-8.79,116.18,10,2.3,"MLv",1.581,0.379,186,0.371,6,"Sumbawa Region, Indonesia"
"7/31/2018","17:36:51 UTC",-8.4,116.44,10,2.9,"MLv",2.269,0.346,169,0.74,10,"Sumbawa Region, Indonesia"
"7/31/2018","17:51:34 UTC",-8.73,116.35,10,2.7,"MLv",2.041,0.396,190,0.576,8,"Sumbawa Region, Indonesia"
"7/31/2018","17:53:46 UTC",-8.45,116.53,10,1.5,"MLv",0.449,0.434,216,0.002,4,"Sumbawa Region, Indonesia"
"7/31/2018","18:16:30 UTC",-0.35,100.42,10,3.1,"MLv",2.162,0.563,133,0.627,7,"Southern Sumatra, Indonesia"
"7/31/2018","18:33:31 UTC",-7.31,117.01,10,2.5,"MLv",1.688,1.424,294,2.324,4,"Bali Sea"
"7/31/2018","18:37:45 UTC",-8.65,116.5,25,1.8,"MLv",1.274,0.388,197,0.048,5,"Sumbawa Region, Indonesia"
"7/31/2018","18:39:32 UTC",-8.97,116.17,10,2.6,"MLv",0.99,0.55,215,0.491,4,"Sumbawa Region, Indonesia"
"7/31/2018","18:44:11 UTC",0.34,121.23,10,2,"MLv",1.694,0.726,190,0.799,6,"Minahassa Peninsula, Sulawesi"
"7/31/2018","19:10:20 UTC",-0.77,131.1,10,2.7,"MLv",2.43,0.181,170,0.17,5,"Irian Jaya Region, Indonesia"
"7/31/2018","19:21:04 UTC",-3.39,128.37,10,2,"MLv",0.563,0.077,171,0.316,5,"Seram, Indonesia"
"7/31/2018","19:22:35 UTC",-8.78,116.29,10,2.2,"MLv",1.472,0.402,211,0.076,6,"Sumbawa Region, Indonesia"
"7/31/2018","19:30:50 UTC",-8.94,116.27,10,2.1,"MLv",1.347,0.54,237,1.079,4,"Sumbawa Region, Indonesia"
"7/31/2018","19:54:22 UTC",-8.82,116.47,21,2,"MLv",1.292,0.416,226,0.213,5,"Sumbawa Region, Indonesia"
"7/31/2018","20:02:08 UTC",-10.35,109.66,10,4.4,"MLv",11.918,2.562,188,0.944,23,"South of Java, Indonesia"
"7/31/2018","20:03:46 UTC",-0.4,123.05,35,3.7,"MLv",7.164,1.162,98,0.671,13,"Minahassa Peninsula, Sulawesi"
"7/31/2018","20:19:23 UTC",-8.74,116.31,39,2,"MLv",1.449,0.386,233,0.022,5,"Sumbawa Region, Indonesia"
"7/31/2018","20:28:56 UTC",-1.8,100.42,19,4.9,"mb",11.271,0.882,87,0.968,23,"Southern Sumatra, Indonesia"
"7/31/2018","20:33:25 UTC",-9.43,121.85,10,3,"MLv",2.996,0.88,148,1.349,8,"Savu Sea"
"7/31/2018","20:36:49 UTC",-8.78,116.37,10,3,"MLv",1.388,0.449,209,0.412,6,"Sumbawa Region, Indonesia"
"7/31/2018","20:41:38 UTC",-8.56,116.38,11,2.4,"MLv",1.403,0.317,183,0.243,7,"Sumbawa Region, Indonesia"
"7/31/2018","20:43:26 UTC",-8.8,116.26,10,2.6,"MLv",1.499,0.407,245,0.083,4,"Sumbawa Region, Indonesia"
"7/31/2018","20:48:52 UTC",-3.33,128.8,10,2.6,"MLv",0.701,0.131,187,0.539,6,"Seram, Indonesia"
"7/31/2018","20:53:25 UTC",-8.22,116.46,10,1.7,"MLv",0.658,0.413,259,0.151,4,"Sumbawa Region, Indonesia"
"7/31/2018","21:04:16 UTC",-8.91,116.19,75,2.5,"MLv",2.06,0.496,195,0.274,7,"Sumbawa Region, Indonesia"
